pais,year,idnum,estratopri,estratosec,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,q1,q2,enc,perprov,distrito,segmento,persec,horaini,ls3,a4,soct1,soct2,idio1,idio2,cp2,cp4a,cp4,np1,np1b,np2,sgl1,sgl2,lgl3,muni5,muni6,muni11,muni15,cp5,cp6,cp6l,cp7,cp7l,cp8,cp8l,cp9,cp13,cp20,cp21,it1,mil6,mil5,l1,prot3,prot4,prot7,prot6,prot8,jc1,jc10,jc13,perjc15,jc15a,jc16a,vic1ext,vic1exta,vic2,vic2aa,aoj1,vic1hogar,arm2,vic40,vic41,vic43,vic44,vic45,vic101,vic102,vic103,vol207,vol206,vol202,vol203,vol204,vol205,aoj8,aoj11,aoj12,aoj17,aoj18,aoj20,aoj21,aoj22,b1,b2,b3,b4,b6,b10a,b11,b12,b13,b18,b20,b20a,b21,b21a,b31,b32,b33,b17,b43,b37,b47a,b48,n1,n3,n9,n11,n15,epp1,epp3,mil1,mil2,b3milx,mil3,mil4,m1,m2,sd2new2,sd3new2,sd6new2,pop101,pop107,pop113,eff1,eff2,ing4,dem23,ros1,ros2,ros3,ros4,ros6,cct3,gen1,gen6,rac2a,mil7,w14a,pn4,pn5,e5,e8,e11,e15,e14,e3,e16,d1,d2,d3,d4,d5,d6,d7,d8,dem2,dem11,aut1,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,exc7mil,vb1,vb2,vb3,cv2,vb10,vb11,pol1,vb20,pp1,pp2,perw1,vb50,vb51,vb52,vb53,rac1ca,ab1,ab2,ab5,soc1,soc2a,soc2b,soc3,soc4,soc5,soc6,soc7,soc8,soc9,soc10,soc11,soc12a,soc12b,vb22,snw1a,snw1b,for1,for2,for3,for4,for5,for6,for7,for8,for9a,for9b,for9c,for9d,mil10a,mil10b,mil10c,mil10d,mil10e,mil11a,mil11b,mil11c,mil11d,mil11e,cct1new,cct1b,ed,ed2,edpadre,mov1,q2d,q2m,q2y,q3c,q5a,q5b,mil8,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,fs2,fs8,q11,gen10,q12c,q12,q12b,etid,leng1,leng4,www1,gi0,gi1,gi4,gi7,r1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r16,r26,colorr,horafin,ti,intid,sexi,colori,wt,weight1500,odd,muni10
11,2012,246,1101,1,48,1120,1117,125,1,2,1,2501,2,32,246,2001,19,14,11,12.12,2,3,3,2,3,2,2,2,2,2,4,2,4,3,2,0,0,4,0,4,2,1,2,1,4,999999,4,4,4,4,2,3,2,5,2,999999,999999,2,2,2,1,1,1,2,2,2,999999,999999,999999,999999,1,2,1,1,0,0,999999,1,1,2,1,1,3,3,2,3,2,2,4,3,1,3,2,2,1,3,1,1,1,1,1,4,1,7,4,1,1,4,1,1,1,1,5,4,1,1,4,1,1,1,1,1,1,4,4,4,4,7,3,4,3,3,3,1,4,1,1,1,3,7,4,4,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,10,10,5,1,1,1,4,10,10,10,10,5,999999,999999,999999,2,1,2,0,0,0,999999,999999,999999,0,0,0,1,1,1,1,1102,1,2,999999,4,2,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,4,2,2,1,4,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,16,6,4,3,9,11,1979,1,3,2,3,5,999999,12,999999,2,2,2,2,0,0,2,1,3,1,1,2,1101,1,4,2,1,1,120,1,1,1,1,0,1,1,0,1,1,1,1,0,1,5,12.56,44,127,2,4,1,1,0,999999
11,2012,112,1101,2,39,1120,1111,104,1,3,1,2101,2,24,112,2007,10,8,29,16.07,2,21,3,2,2,2,2,2,2,2,3,2,3,3,2,0,0,4,1,4,2,1,4,999999,4,999999,4,4,4,4,2,3,2,3,2,999999,999999,2,1,2,1,1,1,2,2,2,999999,999999,999999,999999,1,2,0,0,0,0,0,1,2,2,1,1,2,2,1,2,1,1,2,2,1,3,4,1,3,4,3,4,4,3,3,4,4,6,2,2,3,5,3,3,3,4,6,6,5,5,3,3,3,4,4,4,3,2,3,5,4,5,2,3,2,3,3,4,3,5,3,3,6,4,5,7,6,7,7,999999,999999,999999,999999,999999,999999,999999,999999,8,9,6,3,1,1,4,7,7,5,4,1,999999,999999,999999,2,2,2,0,0,0,999999,0,999999,0,999999,0,3,3,1,1,1102,1,2,999999,4,3,3,2,1,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,1,4,999999,1,2,3,4,2,2,2,1,1,2,1,4,4,3,1,2,3,3,3,2,2,16,3,4,3,14,7,1987,1,2,1,3,1,2,13,9,2,2,2,1,0,0,2,2,5,1,1,2,1101,1,2,2,1,1,121,1,1,1,1,0,1,0,1,1,1,1,1,1,1,4,16.53,46,123,1,6,1,1,0,999999
11,2012,1399,1103,1,24,1115,1101,68,1,1,1,2001,1,31,1399,1501,105,11,12,11.1,1,5,3,2,3,2,2,2,2,2,3,2,2,2,2,0,1,3,1,4,3,1,4,999999,4,999999,4,4,999999,4,4,3,1,8,2,999999,999999,2,2,1,1,1,1,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,1,1,3,2,2,1,1,1,3,1,3,3,3,2,3,2,1,3,5,4,5,5,4,4,4,4,3,3,2,2,4,2,3,999999,4,6,5,4,5,4,4,3,4,4,3,3,5,5,5,5,2,3,3,2,3,3,1,1,2,1,4,5,2,2,5,6,6,7,7,2,2,2,6,1,2,2,10,10,10,2,2,2,5,6,7,8,7,6,7,7,2,3,2,2,0,0,0,999999,0,999999,0,0,1,2,2,1,1,1101,1,2,999999,3,2,4,2,2,2,1,3,3,1,2,1,1,1,1,8,3,3,2,4,3,3,2,3,2,2,6,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,9,3,4,4,21,11,1980,1,4,3,3,1,4,13,9,2,2,2,1,999999,999999,3,999999,7,3,2,2,1101,1,3,1,1,1,130,1,1,1,0,0,1,0,0,1,1,1,1,1,1,7,12,50,111,1,4,1,1,1,999999
11,2012,975,1107,1,109,1121,1176,247,1,2,1,2101,1,30,975,2111,80,33,17,12.4,2,4,2,2,3,2,2,2,2,2,4,2,2,2,2,0,1,4,2,3,3,1,2,1,4,999999,4,4,999999,4,3,3,2,5,1,1,2,2,2,2,1,1,1,2,2,2,999999,999999,999999,999999,2,2,1,0,0,0,0,1,1,1,2,1,3,2,2,3,1,2,3,4,2,3,6,1,4,5,3,2,3,2,6,4,4,2,5,1,1,4,2,3,3,3,2,5,6,4,3,3,2,2,2,2,1,3,2,3,1,1,3,3,4,3,3,1,1,4,2,7,2,7,7,7,7,7,7,3,1,6,1,6,2,3,2,5,10,1,5,5,1,1,6,10,1,7,6,1,10,1,2,1,2,1,1,0,999999,0,0,0,1,0,2,3,1,1,1101,1,2,999999,3,3,3,2,2,3,3,1,4,2,1,2,1,1,1,7,2,2,1,1,2,988888,2,1,2,3,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,16,2,4,4,18,3,1981,1,4,2,2,1,4,6,6,988888,2,2,2,999999,999999,3,999999,4,2,1,2,1101,2,4,1,1,1,888888,1,0,0,1,0,0,0,0,1,1,1,0,0,1,8,13.3,50,138,1,7,1,1,1,999999
11,2012,1293,1103,1,20,1115,1101,54,1,1,1,2101,1,68,1293,1501,101,31,28,12,2,13,3,2,3,3,2,2,2,2,3,2,3,2,2,0,1,3,1,3,2,1,4,999999,3,1,4,4,999999,4,3,4,2,6,1,3,2,2,2,1,1,1,1,2,2,1,5,2,2,2,2,1,1,1,1,1,999999,1,1,2,1,2,3,3,3,3,2,4,3,1,2,3,2,2,3,2,2,1,1,1,1,1,1,1,1,7,4,2,2,3,999999,3,6,4,4,1,2,2,2,2,2,2,2,4,4,5,4,4,3,4,3,3,3,2,2,2,2,4,4,4,3,4,4,6,6,7,7,6,4,4,1,2,2,9,7,6,3,2,4,3,9,3,2,1,1,6,1,7,2,1,1,1,0,0,999999,999999,999999,0,999999,0,1,1,1,1,1101,1,2,999999,2,3,4,2,2,3,2,3,3,1,1,1,1,1,1,7,2,3,2,2,3,3,2,1,2,1,7,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,2,2,4,27,2,1943,5,2,1,3,6,999999,9,9,2,2,3,2,999999,999999,2,3,7,3,0,2,1101,1,5,1,1,1,12,1,1,1,1,0,1,0,0,1,1,0,999999,1,1,6,12.55,55,85,2,4,1,1,1,999999
11,2012,1116,1103,1,6,1115,1101,18,1,1,1,2001,1,45,1116,1501,87,28,48,17.32,2,5,2,2,3,2,2,2,2,2,2,2,888888,2,2,0,1,2,1,4,4,999999,2,1,4,999999,4,4,999999,4,2,3,2,8,2,999999,999999,2,2,2,2,2,2,1,1,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,1,1,1,2,3,2,1,888888,1,3,3,2,1,3,2,2,4,5,5,4,5,5,4,4,2,7,6,4,5,4,4,4,999999,5,7,4,4,5,5,5,5,4,5,4,3,6,5,3,4,4,3,4,2,3,3,4,4,3,3,4,6,4,6,6,5,4,5,999999,999999,999999,999999,999999,999999,999999,999999,6,6,6,2,2,3,6,4,4,3,4,5,999999,999999,999999,2,2,2,0,0,0,999999,0,0,0,0,0,2,2,1,1,1101,1,2,999999,3,3,2,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,1,2,999999,2,2,1,2,3,1,2,1,888888,2,2,4,3,2,1,888888,888888,3,1,2,2,9,2,2,3,27,6,1966,1,4,1,3,1,2,7,7,2,2,2,2,0,0,2,5,5,3,3,2,1101,2,5,2,1,1,120,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,3,18.18,46,107,1,3,1,1,0,999999
11,2012,499,1104,2,69,1122,1136,167,1,3,1,2101,1,45,499,2201,40,8,72,9.3,2,11,3,3,3,3,2,2,2,2,4,2,2,1,2,0,1,3,3,4,4,999999,2,1,4,999999,4,4,999999,4,2,2,2,10,2,999999,999999,2,2,2,1,1,1,2,2,1,1,3,4,2,2,2,0,1,0,0,0,1,1,1,1,1,3,3,1,3,1,3,1,3,1,2,2,2,5,1,6,5,3,7,6,7,3,4,7,3,2,4,5,6,3,7,7,2,4,5,7,5,7,6,7,4,6,6,7,6,4,6,2,5,1,1,2,5,7,5,3,2,5,3,3,6,7,7,7,2,5,5,7,7,1,2,4,3,6,5,3,1,2,1,4,5,3,6,1,2,4,10,3,1,2,0,0,0,999999,988888,999999,999999,999999,0,2,2,1,1,1101,2,2,999999,3,4,3,2,2,2,3,2,2,2,2,1,3,2,1,2,1,3,1,1,2,1,2,3,1,3,8,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,2,2,1,26,10,1966,1,4,1,2,1,2,8,8,2,2,2,2,999999,999999,3,999999,5,2,2,2,1101,1,5,1,1,1,120,1,1,0,1,0,0,0,0,1,0,0,999999,0,0,5,10.25,55,145,2,5,1,1,1,999999
11,2012,502,1104,2,69,1122,1136,167,1,3,1,2101,2,49,502,2201,40,8,72,11.5,2,988888,3,2,3,1,2,2,2,2,4,2,3,888888,988888,0,888888,3,3,4,4,999999,4,999999,4,999999,4,4,4,4,3,2,1,7,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,1,2,2,3,1,3,3,3,3,1,888888,2,3,1,1,2,2,988888,6,988888,3,7,4,3,6,1,6,7,1,3,4,988888,6,888888,5,7,3,888888,888888,4,6,988888,6,988888,7,5,6,5,7,5,4,2,3,2,888888,988888,988888,3,888888,5,888888,6,988888,4,5,5,888888,6,999999,999999,999999,999999,999999,999999,999999,999999,7,888888,5,2,2,888888,3,5,4,4,888888,4,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,999999,0,3,988888,1,1,0,1,2,999999,4,4,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,888888,2,999999,888888,999999,999999,4,888888,988888,999999,888888,888888,988888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,8,1,1,888888,2,10,1962,1,4,1,3,5,999999,7,999999,2,2,3,1,0,0,5,999999,3,1,0,2,1101,1,5,1,888888,1,888888,1,0,0,1,0,0,0,0,1,0,0,999999,0,1,4,12.45,55,145,2,5,1,1,0,999999
11,2012,389,1102,1,60,1123,1127,150,1,2,1,2901,1,27,389,2301,31,4,35,10.11,2,58,2,1,2,1,2,1,2,2,3,2,4,3,2,0,2,3,2,4,1,2,3,1,4,999999,3,4,999999,4,3,3,2,9,2,999999,999999,2,1,2,2,2,2,2,2,2,999999,999999,999999,999999,2,988888,1,0,0,1,0,1,1,2,1,1,1,1,1,1,1,3,3,3,2,988888,6,2,3,7,3,3,7,2,5,5,2,3,3,7,6,3,3,4,3,5,7,3,5,6,4,5,3,2,3,3,2,3,3,2,6,7,4,5,3,4,4,1,1,2,3,6,7,1,3,5,5,5,6,6,5,7,6,7,1,2,2,8,9,9,1,1,1,1,8,8,6,6,4,1,6,1,2,2,2,0,0,0,999999,0,1,999999,0,0,2,888888,1,1,1103,1,2,999999,2,1,3,2,1,3,1,3,3,1,2,3,3,888888,1,2,3,1,1,5,3,1,2,1,2,3,5,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,16,7,8,2,30,4,1984,6,1,1,2,1,2,14,12,2,2,1,1,999999,999999,2,3,5,3,2,2,1101,1,1,1,1,1,120,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,11,49,156,1,4,1,1,1,999999
11,2012,1278,1103,1,19,1107,1101,47,1,1,1,1901,1,35,1278,701,100,21,34,15.4,1,5,3,1,3,1,2,2,2,2,2,2,3,2,2,0,2,2,2,3,3,1,4,999999,4,999999,4,4,999999,1,3,4,1,5,2,999999,999999,2,2,2,1,1,1,1,1,2,999999,999999,999999,999999,2,1,0,0,0,0,0,1,1,3,1,1,3,2,2,2,1,2,2,3,2,2,6,2,4,5,5,5,5,4,5,5,5,5,7,5,2,6,5,6,6,4,7,5,5,5,7,5,4,5,5,4,4,4,4,5,6,6,3,3,3,2,2,5,4,6,4,4,3,888888,6,6,5,4,7,999999,999999,999999,999999,999999,999999,999999,999999,3,4,5,3,2,3,4,888888,3,2,2,4,999999,999999,999999,3,1,2,0,0,0,999999,0,999999,1,0,888888,1,2,1,1,1101,2,1,1101,4,2,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,2,2,2,1,2,3,2,2,988888,1,1,1,2,3,3,1,2,2,988888,988888,988888,988888,2,2,11,888888,3,3,5,1,1977,1,4,3,2,1,4,12,12,2,2,1,1,0,0,3,999999,5,3,2,2,1101,1,5,1,1,1,888888,1,1,1,1,0,0,0,0,1,1,0,999999,1,1,5,16.3,50,85,2,4,1,1,0,999999
11,2012,1038,1103,1,4,1115,1101,8,1,1,1,1801,1,48,1038,1501,85,18,34,18,2,3,2,2,3,1,2,2,2,2,4,2,2,3,2,0,1,4,1,3,2,1,4,999999,4,999999,4,3,999999,1,3,3,1,5,2,999999,999999,2,2,2,1,1,1,1,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,2,4,2,2,2,2,2,2,1,3,4,1,1,2,2,1,5,5,4,4,4,2,3,4,3,3,5,2,1,3,2,2,999999,4,6,4,5,5,5,3,2,2,4,3,1,3,4,3,4,4,2,4,3,2,3,5,6,3,4,4,5,4,4,6,6,5,5,999999,999999,999999,999999,999999,999999,999999,999999,8,5,7,3,3,4,4,5,5,4,4,2,999999,999999,999999,2,2,2,1,1,0,0,1,999999,0,999999,1,1,1,1,1,1104,2,1,77,2,3,2,2,2,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,1,1,4,2,2,1,2,1,2,2,2,1,1,1,888888,888888,888888,888888,888888,1,1,888888,888888,2,2,2,14,1,2,4,2,3,1963,1,3,2,3,1,4,13,13,2,2,1,2,0,0,3,999999,2,0,999999,2,1101,2,3,1,1,1,888888,1,1,0,0,0,1,1,0,1,1,1,1,0,1,4,19,60,100,2,5,1,1,0,999999
11,2012,1244,1103,1,17,1107,1101,44,1,1,1,1901,2,37,1244,701,98,22,49,15.1,1,3,3,2,3,2,2,2,2,2,2,2,3,3,2,0,1,4,2,3,3,1,4,999999,3,1,4,4,4,4,3,3,2,5,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,888888,0,0,1,0,999999,1,1,2,1,2,3,2,2,3,2,3,4,2,888888,3,6,2,3,4,3,4,5,2,3,4,2,3,6,888888,3,4,3,5,888888,4,5,5,5,6,3,3,3,4,4,4,3,4,5,4,4,5,3,4,2,888888,2,888888,3,888888,2,4,7,3,4,6,5,4,5,999999,999999,999999,999999,999999,999999,999999,999999,8,9,7,3,2,1,3,888888,3,3,4,6,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,0,999999,0,1,2,1,1,1102,1,2,999999,4,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,10,2,888888,888888,2,888888,999999,888888,888888,888888,888888,888888,888888,3,4,3,2,888888,888888,888888,888888,2,2,2,16,2,4,3,3,12,1974,1,4,1,3,5,999999,13,999999,2,2,3,888888,0,888888,3,999999,10,1,1,2,1101,1,3,1,1,1,120,1,1,1,1,0,1,1,0,1,1,1,1,0,1,4,15.58,48,108,1,6,1,1,0,999999
11,2012,1104,1103,1,6,1115,1101,19,1,1,1,1901,1,83,1104,1501,87,53,8,19.22,3,5,4,3,5,3,2,2,2,1,4,2,4,4,2,0,0,4,0,4,2,1,4,999999,4,999999,4,4,999999,4,4,5,2,2,2,999999,999999,2,2,2,1,1,1,1,1,2,999999,999999,999999,999999,2,1,1,1,1,1,999999,1,1,1,2,2,3,2,1,2,1,3,4,1,1,3,6,2,3,2,2,1,3,2,2,3,1,1,5,3,1,3,1,3,999999,3,7,3,3,5,4,3,2,3,3,4,3,6,5,3,3,2,3,4,3,3,3,5,4,3,3,4,5,4,6,6,5,6,6,999999,999999,999999,999999,999999,999999,999999,999999,5,5,4,2,2,3,6,4,3,4,3,2,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,0,0,1,2,1,1,1101,1,2,999999,4,3,4,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,1,4,999999,2,2,1,4,4,1,1,1,1,4,4,888888,888888,888888,2,888888,888888,888888,2,2,2,3,0,0,4,4,8,1928,1,2,1,3,7,999999,888888,999999,2,2,3,2,1,1,2,6,6,2,0,2,1101,1,5,1,888888,2,150,1,1,0,0,0,0,0,0,1,1,0,999999,0,1,4,20.06,44,107,1,3,1,1,0,999999
11,2012,807,1107,3,95,1121,1162,220,1,4,1,2101,2,46,807,2108,66,2,34,13.05,1,3,4,3,4,3,2,2,2,1,4,2,4,3,2,0,0,4,1,4,2,1,3,2,3,1,3,4,4,4,2,4,4,4,2,999999,999999,2,2,1,1,1,1,2,888888,1,2,7,4,2,1,2,0,0,0,0,0,2,1,1,3,3,3,2,3,1,2,2,3,4,2,3,3,2,2,3,5,3,3,2,5,2,1,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,4,4,3,3,888888,888888,988888,888888,2,4,4,4,7,7,7,7,7,7,7,3,3,7,1,3,3,10,7,3,7,5,888888,10,10,5,5,4,5,1,5,1,2,1,1,1,0,0,999999,1,0,1,1,1,1,3,1,1,988888,1,2,999999,4,4,3,2,2,2,1,3,2,888888,2,2,2,3,1,8,3,1,2,888888,2,3,2,5,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,9,1,4,5,5,1,1966,1,5,3,3,1,4,6,3,2,2,3,3,999999,999999,2,3,3,1,0,4,1102,2,5,2,888888,888888,888888,1,0,0,1,1,0,0,0,1,1,1,0,0,1,6,14.12,67,136,1,4,1,1,1,999999
11,2012,1160,1103,1,10,1115,1101,27,1,1,1,2001,1,60,1160,1501,91,4,20,15.5,888888,13,2,2,2,2,2,2,2,1,3,2,3,3,2,0,1,4,1,3,1,1,4,999999,3,1,4,4,999999,4,2,3,1,5,2,999999,999999,2,2,1,2,2,2,2,2,2,999999,999999,999999,999999,2,1,1,1,0,1,0,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,6,2,5,4,3,3,7,5,5,4,3,5,7,1,3,7,5,4,999999,3,7,4,5,5,4,4,3,3,5,2,2,4,4,4,1,1,2,3,3,3,3,1,1,1,4,7,7,1,1,6,4,7,7,999999,999999,999999,999999,999999,999999,999999,999999,9,9,10,3,2,1,2,9,8,4,4,7,999999,999999,999999,2,2,2,0,0,0,999999,0,999999,0,0,0,1,3,1,1,1101,1,1,1105,1,2,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,1,4,2,2,1,10,1,2,2,1,1,1,1,3,888888,888888,888888,4,2,2,2,2,1,2,2,16,6,4,4,5,1,1952,1,1,1,3,1,4,12,988888,2,2,2,2,0,0,2,4,5,3,0,2,1101,1,2,1,1,1,120,1,1,1,1,0,1,1,0,1,1,1,0,0,1,5,16.5,60,988888,2,4,1,1,0,999999
11,2012,474,1104,2,67,1112,1134,163,1,3,1,2201,2,26,474,1203,38,2,2,14.25,2,5,3,2,3,2,2,2,2,2,3,2,3,3,2,0,1,4,1,4,2,1,4,999999,4,999999,4,4,4,4,2,3,2,6,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,1,0,0,0,0,0,1,1,2,2,1,2,1,1,2,2,2,3,3,1,3,6,2,2,5,4,6,7,5,4,6,3,3,6,4,5,6,5,5,3,6,7,6,5,3,5,4,5,4,4,4,4,5,5,5,4,4,888888,4,2,3,2,2,1,2,6,5,7,5,5,5,6,6,5,999999,999999,999999,999999,999999,999999,999999,999999,10,10,9,1,1,1,1,6,5,6,5,6,999999,999999,999999,2,1,2,0,0,0,999999,0,999999,999999,999999,0,1,2,1,1,1102,2,2,999999,4,3,4,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,888888,999999,999999,888888,10,2,2,2,888888,888888,888888,888888,3,888888,888888,888888,3,1,888888,888888,888888,1,2,2,11,4,5,3,25,10,1985,1,3,2,3,1,2,8,4,2,2,3,3,0,0,1,999999,5,0,999999,2,1101,2,3,2,1,1,888888,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,4,15.15,50,57,1,6,1,1,0,999999
11,2012,193,1101,1,45,1114,1115,118,1,2,1,2401,1,42,193,1401,16,12,29,7.45,2,5,3,2,3,2,2,2,2,2,4,1,4,3,2,0,1,4,1,3,4,999999,4,999999,3,1,4,4,999999,3,2,2,2,888888,2,999999,999999,2,2,2,1,1,1,888888,2,1,2,1,4,1,1,1,1,1,0,1,0,1,1,3,2,1,3,3,2,3,2,2,4,3,2,3,6,2,3,4,1,4,888888,2,5,7,2,1,7,1,2,4,3,1,888888,888888,7,5,5,5,3,3,4,3,3,3,1,4,6,5,888888,888888,2,3,3,2,3,1,1,1,1,1,7,1,7,7,7,7,7,3,1,7,7,7,1,888888,2,10,10,10,5,1,1,1,1,10,10,10,10,1,10,1,2,2,2,1,0,0,0,0,999999,999999,0,0,1,888888,1,1,1101,1,1,1101,4,2,4,2,2,3,3,3,3,2,2,2,3,3,1,8,2,1,2,5,3,2,888888,1,1,1,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,1,2,5,27,6,1969,1,4,2,2,1,4,6,6,2,1,4,2,999999,999999,3,999999,4,2,1,2,1101,1,5,1,1,1,888888,1,1,0,1,0,0,0,0,1,0,0,999999,0,1,6,8.3,45,74,2,5,1,1,1,0
11,2012,573,1105,3,75,1112,1142,180,1,4,1,2301,2,61,573,1201,46,2,2,9.55,2,13,3,2,3,3,1,2,2,1,4,2,3,5,2,0,0,4,2,3,1,1,3,1,3,1,4,4,4,4,2,3,4,3,2,999999,999999,2,2,2,2,2,2,1,2,2,999999,999999,999999,999999,1,2,0,0,0,1,999999,1,1,2,1,1,1,1,1,1,1,2,3,4,2,2,8,2,4,3,5,2,3,4,5,5,3,5,1,2,3,3,2,4,4,3,5,3,3,4,3,4,3,4,4,2,4,5,4,4,3,3,3,3,3,3,3,3,2,2,4,4,3,3,3,6,7,6,7,3,4,4,5,6,2,3,2,1,3,2,2,2,2,9,8,8,1,10,1,1,10,5,2,2,2,0,0,0,999999,999999,0,999999,0,0,1,2,1,1,0,1,2,999999,2,4,4,2,2,3,1,2,3,2,3,2,2,1,5,1,2,1,2,3,2,1,2,1,2,8,5,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,12,2,1,3,13,11,1950,12,1,1,1,5,999999,2,999999,2,2,3,3,999999,999999,5,999999,6,6,0,2,1101,2,5,1,1,1,120,1,1,1,1,0,1,1,0,1,1,1,1,0,1,3,11,65,58,2,4,1,1,1,999999
11,2012,308,1102,2,53,1115,1122,135,1,3,1,2801,1,20,308,1505,24,2,23,10.01,2,13,3,2,2,2,2,2,2,2,4,2,3,3,2,0,0,3,0,4,4,999999,4,999999,4,999999,4,4,999999,4,2,2,2,7,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,1,2,0,0,0,0,999999,1,1,2,1,1,1,1,1,2,1,3,4,3,3,2,6,2,2,3,3,2,3,3,4,5,2,4,3,2,3,6,1,5,2,2,7,3,4,4,4,4,5,4,4,3,2,5,5,5,5,4,2,4,2,2,2,2,2,3,3,2,5,1,2,6,6,6,7,999999,999999,999999,999999,999999,999999,999999,999999,2,2,2,1,1,1,1,5,5,4,5,5,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,999999,0,1,888888,1,1,1103,1,2,999999,3,888888,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,888888,999999,999999,1,1,2,2,2,1,2,2,2,2,4,4,4,2,888888,888888,3,3,2,2,2,14,7,8,3,5,1,1992,11,5,4,3,4,999999,12,999999,2,2,2,2,0,0,1,999999,8,0,999999,2,1101,1,2,1,1,1,130,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,4,10.58,57,91,2,4,1,1,0,999999
